id,Cod,Plan,Accion,Actividad,Tipo_plan,Parada,Relevancia,Especialidad,D,S,2S,M,MC,2M,T,SE,8M,A,1.5A,2A,3A,4A,5A,6A,8A,10A,1000,1300,1800,6000,22500,40000,55000,55000C,Verificacion,Trabajo,Observaciones,Unidad de Medida,Tipo de Valor,Metrica (Nombre),Permitir Omitir,Programacion Anticipada
507.0,96,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,ANOTAR,Registar el nivel de temperatura en [°C] de la hidraulica tensora movil,Tarea,False,ALTA,OPERATIVA,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,°C,Decimal,Temperatura Hidráulica Móvil,True,True
508.0,CCHF - A04,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,VERIFICAR,Led de filtro de presión (normalmente encendido).,Actividad,False,BAJA,ELECTRICO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,True,True
509.0,CCHF - A05,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,VERIFICAR,Verificar fugas y estado de las mangueras (humedecimientos) de los circuitos hidraulicos,Actividad,True,ALTA,HIDRAULICO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,True,True
510.0,CCHF - A06,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,PROBAR,Comprobar margen límite ±5% (Carro Movil),Actividad,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
511.0,CCHF - A07,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,PROBAR,Comprobar margen límite ±8% (Carro Movil),Actividad,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
512.0,CCHF - A08,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,VERIFICAR,Verificar que no existan ruidos anormales en el funcionamiento de la central hidraulica y cilindros,Actividad,True,MEDIA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
513.0,CCHF - A09,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,VERIFICAR,"Controlar el tiempo de tensado del carro hidráulico, en 50 bares con línea vacía",Actividad,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
514.0,97,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,ANOTAR,Registar el tiempo de movimiento del carro tensor en segundos [s] carro movil,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,Segundos,Entero,Tiempo Carro Móvil,True,True
515.0,CCHF - A10,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,REVISAR,Revisar que no exista agua condensada en el deposito de aceite,Actividad,True,BAJA,HIDRAULICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,True,True
516.0,CCHF - A11,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,VERIFICAR,Verificar el estado de las perlas desecantes del filtro,Actividad,True,BAJA,HIDRAULICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,True,True
517.0,CCHF - A12,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,PROBAR,"Prueba de medición de fuerza y válvulas de seguridad,  ",Actividad,True,ALTA,HIDRAULICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
518.0,CCHF - A13,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,PROBAR,Prueba del funcionamiento de la unidad hidráulica,Actividad,True,ALTA,HIDRAULICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
519.0,CCHF - A14,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,VERIFICAR,"Verificar toda la tornillería correspondiente a la central hidráulica , cilindros y cablecanales",Actividad,True,MEDIA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
520.0,CCHF - A15,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,COMBINAR,"Realizar la limpieza del conjunto hidráulico y de los circuitos verificando mangueras y conexiones, hidraulicas y electricas",Actividad,True,MEDIA,ELECTROMECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
521.0,CCHF - A16,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,COMBINAR,"Verificar conexiones, posición correcta y lubricación del final de carrera extender cilindro",Actividad,True,MEDIA,ELECTROMECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
522.0,CCHF - A17,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,MONITORIZAR,Tomar muestra de aceite hidraulico,Actividad,True,ALTA,BASADA EN CONDICION,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,False
523.0,CCHF - A18,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,PROBAR,Comprobación de ajuste de la valvula limitadora de presion ,Actividad,True,ALTA,HIDRAULICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
524.0,CCHF - A19,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  MOVIL,REEQUIPAR,Cambio del aceite hidraulico,Actividad,True,ALTA,BASADA EN CONDICION,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Cambio de aceite Hidraulica,,,,,False,False
525.0,CCHF,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,,,Plan,,,,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,,,,
526.0,CCHF - A20,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,VERIFICAR,Verificar fugas en los alrededores de la central hidráulica y los cilindros del carro tensor,Actividad,True,ALTA,OPERATIVA,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspección Diaria,,,,,True,True
527.0,CCHF - A21,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,ANOTAR,Comprobar y anotar la fuerza de tensión ( Display de la central hidraulica) (horario de mayor carga),Actividad,False,ALTA,OPERATIVA,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspección Diaria,,,,,True,True
528.0,98,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,ANOTAR,Registar el promedio de la fuerza tensora del display [N],Tarea,False,ALTA,OPERATIVA,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspección Diaria,,Newton,Decimal,Fuerza Tensora Promedio,True,True
529.0,CCHF - A22,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,VERIFICAR,Verificar la cantidad de aceite y la temperatura del aceite de la central hidraulica,Actividad,False,BAJA,OPERATIVA,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,True,True
530.0,99,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,ANOTAR,Registar el nivel de aceite en la mirilla en [%] de la hidraulica tensora movil fija,Tarea,False,ALTA,OPERATIVA,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,Porcentaje,Entero,Aceite Hidráulica Fija,True,True
531.0,100,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,ANOTAR,Registar el nivel de temperatura en [°C] de la hidraulica tensora fija,Tarea,False,ALTA,OPERATIVA,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,°C,Decimal,Temperatura Hidráulica Fija,True,True
532.0,CCHF - A23,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,VERIFICAR,Led de filtro de presión (normalmente encendido).,Actividad,False,BAJA,ELECTRICO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,True,True
533.0,CCHF - A24,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,VERIFICAR,Verificar fugas y estado de las mangueras (humedecimientos) de los circuitos hidraulicos,Actividad,True,ALTA,HIDRAULICO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,True,True
534.0,CCHF - A25,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,PROBAR,Comprobar margen límite Tmín/Tmáx (Carro fijo),Actividad,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
535.0,CCHF - A26,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,VERIFICAR,Verificar que no existan ruidos anormales en el funcionamiento de la central hidraulica y cilindros,Actividad,True,MEDIA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
536.0,CCHF - A27,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,VERIFICAR,"Controlar el tiempo de tensado del carro hidráulico, en 50 bares con línea vacía",Actividad,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
537.0,101,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,ANOTAR,Registar el tiempo de movimiento del carro tensor en segundos [s] carro fijo,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,Segundos,Entero,Tiempo Carro Fijo,True,True
538.0,CCHF - A28,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,VERIFICAR,Margen límite Smin/Smax /Swarn y válvula de seguridad,Actividad,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
539.0,CCHF - A29,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,REVISAR,Revisar que no exista agua condensada en el deposito de aceite,Actividad,True,BAJA,HIDRAULICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,True,True
540.0,CCHF - A30,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,VERIFICAR,Verificar el estado de las perlas desecantes del filtro,Actividad,True,BAJA,HIDRAULICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,True,True
541.0,CCHF - A31,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,COMBINAR,"Verificar conexiones, posición correcta y lubricación del final de carrera de posición del carro tensor (Carro fijo)",Actividad,True,BAJA,HIDRAULICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,True,True
542.0,CCHF - A32,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,PROBAR,"Prueba de medición de fuerza y válvulas de seguridad,  ",Actividad,True,ALTA,HIDRAULICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
543.0,CCHF - A33,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,PROBAR,Prueba del funcionamiento de la unidad hidráulica,Actividad,True,ALTA,HIDRAULICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
544.0,CCHF - A34,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,VERIFICAR,"Verificar toda la tornillería correspondiente a la central hidráulica , cilindros y cablecanales",Actividad,True,MEDIA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
545.0,CCHF - A35,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,COMBINAR,"Realizar la limpieza del conjunto hidráulico y de los circuitos verificando mangueras y conexiones, hidraulicas y electricas",Actividad,True,MEDIA,ELECTROMECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
546.0,CCHF - A36,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,COMBINAR,"Verificar conexiones, posición correcta y lubricación del final de carrera extender cilindro",Actividad,True,MEDIA,ELECTROMECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
547.0,CCHF - A37,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,MONITORIZAR,Tomar muestra de aceite hidraulico,Actividad,True,ALTA,BASADA EN CONDICION,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,False
548.0,CCHF - A38,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,PROBAR,Comprobación de ajuste de la valvula limitadora de presion ,Actividad,True,ALTA,HIDRAULICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,True,True
549.0,CCHF - A39,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR  FIJO,REEQUIPAR,Cambio del aceite hidraulico,Actividad,True,ALTA,HIDRAULICO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Cambio de aceite Hidraulica,,,,,True,True
550.0,CCHF1,ACTUADORES HIDRAULICOS (CILINDROS),,,Plan,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,
551.0,CCHF - A40,ACTUADORES HIDRAULICOS (CILINDROS),VERIFICAR,"Verificar el estado de los cilindros hidráulicos, verificando que no existan golpes ni rayones",Actividad,True,ALTA,MECANICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
552.0,CCHF - A41,ACTUADORES HIDRAULICOS (CILINDROS),LUBRICAR,Lubricar de los vástagos de los cilindros,Actividad,True,MEDIA,MECANICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
553.0,CCHF - A42,ACTUADORES HIDRAULICOS (CILINDROS),MEDIR,Segun procedimiento realizar la medida de la posicion del carro tensor (sin cabinas en linea),Actividad,True,ALTA,MECANICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
554.0,102,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la posicion del cilindro 1 (mm) sin cabinas en linea,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,milimetros,Decimal,Posición Cilindro1 s/Cab,True,True
555.0,103,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la posicion del cilindro 2 (mm) sin cabinas en linea,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,milimetros,Decimal,Posición Cilindro2 s/Cab,True,True
556.0,CCHF - A43,ACTUADORES HIDRAULICOS (CILINDROS),MEDIR,Segun procedimiento realizar la medida de la posicion del carro tensor (con cabinas en linea),Actividad,True,ALTA,MECANICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
557.0,104,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la posicion del cilindro 1 (mm) con cabinas en linea,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,milimetros,Decimal,Posición Cilindro1 c/Cab,True,True
558.0,105,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la posicion del cilindro 2 (mm) con cabinas en linea,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,milimetros,Decimal,Posición Cilindro2 c/Cab,True,True
559.0,CCHF - A44,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la presion de los cilindros en el momento de la medicion de la posicion del carro tensor (sin cabinas en linea),Actividad,True,ALTA,MECANICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
560.0,106,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la presion del cilindro 1 (bar) sin cabinas en linea,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,Bares,Decimal,Presión Cilindro1 s/Cab,True,True
561.0,107,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la presion del cilindro 2 (bar) sin cabinas en linea,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,Bares,Decimal,Presión Cilindro2 s/Cab,True,True
562.0,CCHF - A45,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la presion de los cilindros en el momento de la medicion de la posicion del carro tensor (con cabinas en linea),Actividad,True,ALTA,MECANICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
563.0,108,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la presion del cilindro 1 (bar) con cabinas en linea,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,Bares,Decimal,Presión Cilindro1 c/Cab,True,True
564.0,109,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la presion del cilindro 2 (bar) con cabinas en linea,Tarea,True,ALTA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,Bares,Decimal,Presión Cilindro2 c/Cab,True,True
565.0,CCHF - A46,ACTUADORES HIDRAULICOS (CILINDROS),MEDIR,Medir la distancia de la regla en el momento de la medicion de la posicion del carro tensor (sin cabinas en linea),Actividad,True,MEDIA,MECANICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
566.0,110,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la regla en (mm) sin cabinas en linea,Tarea,True,MEDIA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,milimetros,Decimal,Medida Regla s/Cab,True,True
567.0,CCHF - A47,ACTUADORES HIDRAULICOS (CILINDROS),MEDIR,Medir la distancia de la regla en el momento de la medicion de la posicion del carro tensor (con cabinas en linea),Actividad,True,MEDIA,MECANICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
568.0,111,ACTUADORES HIDRAULICOS (CILINDROS),ANOTAR,Anotar la medida de la regla en (mm) con cabinas en linea,Tarea,True,MEDIA,HIDRAULICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,milimetros,Decimal,Medida Regla c/Cab,True,True
569.0,CCHF - A48,ACTUADORES HIDRAULICOS (CILINDROS),AJUSTAR,"Girar la linea sin cabinas, durante almenos dos vueltas del cable para aliviar toriciones",Actividad,True,ALTA,MECANICO,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
570.0,CCHF - A49,ACTUADORES HIDRAULICOS (CILINDROS),LIMPIAR,Limpieza de conexiones de las válvulas de seguridad de los cilindros,Actividad,True,ALTA,HIDRAULICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspecciones Semestrales,,,,,True,True
571.0,CCHF - A50,ACTUADORES HIDRAULICOS (CILINDROS),VERIFICAR,Verificación de enclavamiento de las válvulas de seguridad de los cilindros,Actividad,True,ALTA,HIDRAULICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspecciones Semestrales,,,,,True,True
572.0,CCHF2,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,,,Plan,,,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,,,,
573.0,CCHF - A51,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,VERIFICAR,Verificar la no existencia de fugas en las celulas de carga,Actividad,True,MEDIA,OPERATIVA,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Mensual,,,,,True,True
574.0,CCHF - A52,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,VERIFICAR,Verificar las conexiones electricas de las celulas de carga,Actividad,True,MEDIA,ELECTRICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,True,True
575.0,CCHF - A53,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,PROBAR,Probar el funcionamiento del motor bomba principal,Actividad,True,MEDIA,ELECTROMECANICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,True,True
576.0,CCHF - A54,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,MEDIR,Medir corrientes y tensiones del motor electrico principal,Actividad,True,ALTA,ELECTRICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,True,True
577.0,112,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,MEDIR,Registrar la corriente en la fase U en [A] del motor electrico hidraulica tensora,Tarea,True,ALTA,ELECTRICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,Amperios,Decimal,Corriente U Hid Tensora,True,True
578.0,113,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,MEDIR,Registrar la corriente en la fase V en [A]  del motor electrico hidraulica tensora,Tarea,True,ALTA,ELECTRICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,Amperios,Decimal,Corriente V Hid Tensora,True,True
579.0,114,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,MEDIR,Registrar la corriente en la fase W en [A]  del motor electrico hidraulica tensora,Tarea,True,ALTA,ELECTRICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,Amperios,Decimal,Corriente W Hid Tensora,True,True
580.0,115,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,MEDIR,Registrar el nivel de tension  de las fases U-V en [V]  del motor electrico hidraulica tensora,Tarea,True,ALTA,ELECTRICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,Voltios,Decimal,Tensión UV Hid Tensora,True,True
581.0,116,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,MEDIR,Registrar el nivel de tension  de las fases U-W en [V]  del motor electrico hidraulica tensora,Tarea,True,ALTA,ELECTRICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,Voltios,Decimal,Tensión UW Hid Tensora,True,True
582.0,117,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,MEDIR,Registrar el nivel de tension  de las fases W-V en [V]  del motor electrico hidraulica tensora,Tarea,True,ALTA,ELECTRICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,Voltios,Decimal,Tensión WV Hid Tensora,True,True
583.0,CCHF - A55,ELEMENTOS DE CONTROL HIDRAULICO DEL CARRO TENSOR,PROBAR,Probar el funcionamiento del motor bomba auxiliar,Actividad,True,BAJA,ELECTROMECANICO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,True,True
