id,Cod,Plan,Accion,Actividad,Tipo_plan,Parada,Relevancia,Especialidad,D,S,2S,M,MC,2M,T,SE,8M,A,1.5A,2A,3A,4A,5A,6A,8A,10A,1000,1300,1800,6000,22500,40000,55000,55000C,Verificacion,Trabajo,Observaciones,Unidad de Medida,Tipo de Valor,Metrica (Nombre),Permitir Omitir,Programacion Anticipada
158.0,VOM-A42,CONTROL DE VOLANTE (LBD),PROBAR,"Correcto funcionamiento (Accionar Seguridad), Posicion de Volante",Actividad,True,MEDIA,ELECTRICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
159.0,VOM-A43,CONTROL DE VOLANTE (LBD),VERIFICAR,"Si el dispositivo de seguridad, está en su posición correcta, Torcion de Volante",Actividad,True,ALTA,ELECTROMECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
160.0,VOM-A44,CONTROL DE VOLANTE (LBD),VERIFICAR,"El estado exterior del dispositivo de control, Torcion de Volante",Actividad,True,MEDIA,ELECTROMECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
161.0,VOM-A45,CONTROL DE VOLANTE (LBD),PROBAR,"Correcto funcionamiento (Accionar Seguridad), Torcion de Volante",Actividad,True,MEDIA,ELECTRICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
162.0,VOM-A46,CONTROL DE VOLANTE (LBD),VERIFICAR,"Verificacion del cableado y conexiones de la seguridad, Posicion de Volante",Actividad,True,ALTA,ELECTRICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
163.0,VOM-A47,CONTROL DE VOLANTE (LBD),VERIFICAR,"Verificacion del cableado y conexiones de la seguridad, Torcion de Volante",Actividad,True,ALTA,ELECTRICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
20.0,APVO,APOYO VOLANTE (LBD),,,Plan,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,,False,True
164.0,VOM-A48,APOYO VOLANTE (LBD),LUBRICAR,Rodamientos principales ,Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Filtrado aceite Reductor,,,,,False,False
165.0,VOM-A49,APOYO VOLANTE (LBD),LUBRICAR,Rodamientos auxiliares,Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Lubricacion Rodamientos auxiliares,,,,,False,True
21.0,MTR,MOTOR TERMICO (LBD),,,Plan,,,,True,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,,,,,,False,True
166.0,MTR-A01,MOTOR TERMICO (LBD),VERIFICAR,Fugas en los alrededores del motor,Actividad,False,MEDIA,OPERATIVA,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspección Diaria,,,,,False,True
167.0,MTR-A02,MOTOR TERMICO (LBD),PROBAR,"Probar el encendido del motor termico a maximo 1500 rpm, durante 10 minutos (hasta que recircule el refrigerante)",Actividad,False,MEDIA,OPERATIVA,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
168.0,MTR-A03,MOTOR TERMICO (LBD),ANOTAR,Nivel de combustible ,Actividad,False,BAJA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
169.0,40,MOTOR TERMICO (LBD),ANOTAR,Registrar el nivel de combustible,Tarea,False,BAJA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bisemanal,,Porcentaje,Entero,Nivel Combustible,False,True
169.0,MTR-A04,MOTOR TERMICO (LBD),MEDIR,Tensión de la bateria sin carga (cargador desconectado),Actividad,False,ALTA,ELECTRICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
169.0,40,MOTOR TERMICO (LBD),ANOTAR,Registrar la tension de la bateria sin cargador,Tarea,False,BAJA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bisemanal,,Voltios,Decimal,Tensión Batería s/Cargador,False,True
170.0,MTR-A05,MOTOR TERMICO (LBD),VERIFICAR,Nivel de aceite dentro el rango,Actividad,False,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
169.0,40,MOTOR TERMICO (LBD),ANOTAR,Registrar el nivel de aceite del motor,Tarea,False,BAJA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bisemanal,,Porcentaje,Entero,Nivel Aceite Motor,False,True
171.0,MTR-A06,MOTOR TERMICO (LBD),VERIFICAR,Nivel de refrigerante,Actividad,False,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
172.0,MTR-A07,MOTOR TERMICO (LBD),VERIFICAR,Verificar si existe sulfatación en los bornes de la batería,Actividad,False,MEDIA,ELECTRICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
173.0,MTR-A08,MOTOR TERMICO (LBD),PROBAR,Prueba de funcion del motor ( prueba de recuperación ),Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
209.0,41,MOTOR TERMICO (LBD),ANOTAR,Registrar el valor de la maxima velocidad alcanzada en la prueba en [m/s],Tarea,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,metros/ segundo,Decimal,Velocidad Máx Prueba,False,True
174.0,MTR-A09,MOTOR TERMICO (LBD),ANOTAR,Anotar los RPM del motor en Ralenti,Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
211.0,42,MOTOR TERMICO (LBD),ANOTAR,Registrar el valor de las revoluciones por minuto del motor en ralenti,Tarea,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,revoluciones por minuto,Decimal,RPM Ralentí,False,True
175.0,MTR-A10,MOTOR TERMICO (LBD),ANOTAR,Anotar los RPM del motor en maxima aceleracion ,Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
213.0,43,MOTOR TERMICO (LBD),ANOTAR,Registrar el valor de las revoluciones por minuto del motor en maxima aceleracion,Tarea,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,revoluciones por minuto,Decimal,RPM Max Acel,False,True
176.0,MTR-A11,MOTOR TERMICO (LBD),VERIFICAR,"Verificar la apertura automatica de freno de Emergencia, en la prueba de recuperacion",Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
177.0,MTR-A12,MOTOR TERMICO (LBD),VERIFICAR,Verificar el estado del indicador de saturacion de aire (solo motores que cuenten con el indicador de saturacion),Actividad,True,MEDIA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
178.0,MTR-A13,MOTOR TERMICO (LBD),VERIFICAR,Funcionamiento del precalentador y protecciones eléctricas,Actividad,True,MEDIA,ELECTRICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,False,True
179.0,MTR-A14,MOTOR TERMICO (LBD),VERIFICAR,"Verificación de las conexiones eléctricas, protecciones del circuito de control del motor y panel de control",Actividad,True,MEDIA,ELECTRICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,False,True
180.0,MTR-A15,MOTOR TERMICO (LBD),AJUSTAR,Limpieza general del motor,Actividad,True,BAJA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,False,True
181.0,MTR-A16,MOTOR TERMICO (LBD),AJUSTAR,Ajuste de tornillería de piezas y cubiertas (verificación de marcas),Actividad,True,MEDIA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,False,True
182.0,MTR-A17,MOTOR TERMICO (LBD),VERIFICAR,Verificación exhaustiva de no fugas,Actividad,True,MEDIA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,False,True
183.0,MTR-A18,MOTOR TERMICO (LBD),VERIFICAR,Estado del ducto de escape y sus soportes,Actividad,True,BAJA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Trimestal,,,,,False,True
184.0,MTR-A19,MOTOR TERMICO (LBD),VERIFICAR,"Verificación del sistema de refrigeración anualmente (correa, ventilador, aspas del ventilador y el estado de la tapa del radiador).",Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
185.0,MTR-A20,MOTOR TERMICO (LBD),REVISAR,Analisis de Aceite,Actividad,True,ALTA,BASADA EN CONDICION,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,False
186.0,MTR-A21,MOTOR TERMICO (LBD),REEQUIPAR,"Reequipamiento de aceite, cambio de  filtros de combustible , aceite y aire",Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Cambio de aceite generadores,,,,,False,True
187.0,MTR-A22,MOTOR TERMICO (LBD),AJUSTAR,Ajuste de valvulas del motor,Actividad,True,ALTA,BASADA EN CONDICION,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,False,True
188.0,MTR-A23,MOTOR TERMICO (LBD),LIMPIAR,Los ductos de escape y depósitos de residuos,Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion bianual,,,,,False,True
189.0,MTR-A24,MOTOR TERMICO (LBD),REEQUIPAR,Cambio de refrigerante ,Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Cambio refrigerante,,,,,False,True
190.0,MTR-A25,MOTOR TERMICO (LBD),VERIFICAR,Mantenimiento general del motor ,Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,OVH Motor Termico,,,,,False,True
22.0,APCR,CORONA DE ACOPLAMIENTO (LBD),,,Plan,,,,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,False,True
190.0,APCR-A01,CORONA DE ACOPLAMIENTO (LBD),VERIFICAR,Verificación visual del estado de los dientes la corona,Actividad,True,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
191.0,APCR-A02,CORONA DE ACOPLAMIENTO (LBD),VERIFICAR,Verificación del estado del lubricante en la corona,Actividad,True,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
192.0,APCR-A03,CORONA DE ACOPLAMIENTO (LBD),VERIFICAR,Verificación de las marcas o testigos de tornilleria en la corona,Actividad,True,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
193.0,APCR-A04,CORONA DE ACOPLAMIENTO (LBD),LUBRICAR,Lubricar corona después del accionamiento del motor térmico,Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
194.0,APCR-A05,CORONA DE ACOPLAMIENTO (LBD),LIMPIAR,La corona de acoplamiento,Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspecciones Semestrales,,,,,False,True
195.0,APCR-A06,CORONA DE ACOPLAMIENTO (LBD),LUBRICAR,La corona de acoplamiento (lubricar después de limpiar),Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspecciones Semestrales,,,,,False,True
196.0,APCR-A07,CORONA DE ACOPLAMIENTO (LBD),VERIFICAR,Control del desgaste de los dientes de la corona,Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
197.0,APCR-A08,CORONA DE ACOPLAMIENTO (LBD),MONITORIZAR,Inspección por tintes penetrantes de la corona,Actividad,True,ALTA,BASADA EN CONDICION,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,False
23.0,APCR1,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),,,Plan,,,,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,False,True
198.0,APCR-A09,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),VERIFICAR,Verificación visual del estado de los dientes del  piñón,Actividad,True,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
199.0,APCR-A10,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),VERIFICAR,Verificación del estado del lubricante en el piñón,Actividad,True,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
200.0,APCR-A11,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),VERIFICAR,"Verificar el correcto acoplamiento del piñón corona, señalética y activación de los finales de carrera (no es prueba de recuperación, solo de acoplamiento)",Actividad,True,ALTA,ELECTROMECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
201.0,APCR-A12,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),VERIFICAR,Verificación de las marcas o testigos de tornillería,Actividad,True,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
202.0,APCR-A13,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),LUBRICAR,Lubricar Piñon después del accionamiento del motor térmico,Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
203.0,APCR-A14,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),VERIFICAR,Verificar el estado de todos los componentes mecanicos del acoplamiento,Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
204.0,APCR-A15,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),LIMPIAR,El piñón de acoplamiento,Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspecciones Semestrales,,,,,False,True
205.0,APCR-A16,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),LUBRICAR,El piñón de acoplamiento (lubricar después de limpiar),Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspecciones Semestrales,,,,,False,True
206.0,APCR-A17,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),LUBRICAR,Lubricar manivela de acoplamiento,Actividad,True,MEDIA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Lubricacion piñon,,,,,False,True
207.0,APCR-A18,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),VERIFICAR,Control del desgaste de los dientes del piñón,Actividad,True,MEDIA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
208.0,APCR-A19,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),MONITORIZAR,Inspección por tintes penetrantes del piñon,Actividad,True,MEDIA,BASADA EN CONDICION,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,False
209.0,APCR-A20,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),VERIFICAR,"Verificación de la posición, lubricación y cableado de los finales de carrera",Actividad,True,BAJA,ELECTRICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
210.0,APCR-A21,MECANISMO DE ACOPLAMIENTO DEL PIÑON 1 (LBD),VERIFICAR,Verificar encastre y estado del resorte de la llave de ajuste de posición de piñón,Actividad,True,BAJA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
24.0,APCR2,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),,,Plan,,,,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,False,True
210.0,APCR-A22,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),VERIFICAR,Verificación visual del estado de los dientes del  piñón,Actividad,True,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
211.0,APCR-A23,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),VERIFICAR,Verificación del estado del lubricante en el piñon,Actividad,True,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
212.0,APCR-A24,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),VERIFICAR,"Verificar el correcto acoplamiento del piñón corona, señalética y activación de los finales de carrera (no es prueba de recuperacion, solo de acoplamiento)",Actividad,True,ALTA,ELECTROMECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
213.0,APCR-A25,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),VERIFICAR,Verificación de las marcas o testigos de tornillería,Actividad,True,MEDIA,MECANICO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Semanal,,,,,False,True
203.0,APCR-A26,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),VERIFICAR,Verificar el estado de todos los componentes mecanicos del acoplamiento,Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
214.0,APCR-A27,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),LUBRICAR,Lubricar Piñon despues del accionamiento del motor termico,Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
215.0,APCR-A28,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),LIMPIAR,El piñon de acoplamiento,Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspecciones Semestrales,,,,,False,True
216.0,APCR-A29,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),LUBRICAR,El piñon de acoplamiento (lubricar despues de limpiar),Actividad,True,ALTA,MECANICO,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspecciones Semestrales,,,,,False,True
217.0,APCR-A30,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),LUBRICAR,Lubricar manibela de acoplamiento,Actividad,True,MEDIA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Lubricacion piñon,,,,,False,True
218.0,APCR-A31,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),VERIFICAR,Control del desgaste de los dientes del piñón,Actividad,True,MEDIA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
219.0,APCR-A32,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),MONITORIZAR,Inspección por tintes penetrantes del piñon,Actividad,True,MEDIA,BASADA EN CONDICION,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Inspeccion Anual,,,,,False,False
220.0,APCR-A33,MECANISMO DE ACOPLAMIENTO DEL PIÑON 2 (LBD),VERIFICAR,"Verificación de la posición, lubricación y cableado de los finales de carrera",Actividad,True,BAJA,ELECTRICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
25.0,CHID,CENTRAL HIDRAULICA DE RECUPERACION (LBD),,,Plan,,,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,False,True
221.0,CHID-A01,CENTRAL HIDRAULICA DE RECUPERACION (LBD),VERIFICAR,Verificar la no existencia de fugas a los alrededores del conjunto hidraulico,Actividad,True,MEDIA,OPERATIVA,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspección Diaria,,,,,False,True
222.0,CHID-A02,CENTRAL HIDRAULICA DE RECUPERACION (LBD),VERIFICAR,Verificar que no existan anomalías en el funcionamiento,Actividad,True,MEDIA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
223.0,CHID-A03,CENTRAL HIDRAULICA DE RECUPERACION (LBD),VERIFICAR,Electroválvulas detienen la instalación en punto cero.,Actividad,True,MEDIA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
224.0,CHID-A04,CENTRAL HIDRAULICA DE RECUPERACION (LBD),VERIFICAR,Verificar la tornilleria de todo el conjunto hidraulico,Actividad,True,MEDIA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
225.0,CHID-A05,CENTRAL HIDRAULICA DE RECUPERACION (LBD),LIMPIAR,Limpieza del conjunto hidraulico ,Actividad,True,BAJA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
226.0,CHID-A06,CENTRAL HIDRAULICA DE RECUPERACION (LBD),VERIFICAR,Verificacion profunda de fugas en los componentes del conjunto hidraulico,Actividad,True,BAJA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
227.0,CHID-A07,CENTRAL HIDRAULICA DE RECUPERACION (LBD),VERIFICAR,Verificar circuitos eléctricos de control de valvulas y conexiones limpias y aseguradas,Actividad,True,BAJA,MECANICO,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Anual,,,,,False,True
27.0,CHID2,CONTROL DEL HIDRAULICO DE RECUPERACION SIMPLE (LBD),,,Plan,,,,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,False,True
234.0,CHID-A08,CONTROL DEL HIDRAULICO DE RECUPERACION SIMPLE (LBD),VERIFICAR,El cable de activación del conjunto hidraulico punto '0',Actividad,True,ALTA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
235.0,CHID-A09,CONTROL DEL HIDRAULICO DE RECUPERACION SIMPLE (LBD),ANOTAR,La presion de funcionamiento de la bomba 'A' marcha adelante,Actividad,True,MEDIA,MECANICO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Inspeccion Bimensual,,,,,False,True
